NODE_ID,NODE_TYPE,NODE_NAME,TURN_P,x,y
2330451000,101,목동312-2,0,127.1255526,37.18097527
2330467700,101,서동탄역사거리,0,127.0527215,37.19863113
2330531201,103,중동산176-8,0,127.1343003,37.20203756
2330539100,101,신동701-253,0,127.1282099,37.1790998
2330540000,101,신동500,0,127.1416647,37.17798455
2330529801,103,동탄TG,0,127.1317888,37.20319372
2330120400,106,동탄JC북측,0,127.0958558,37.18240963
2330527501,104,신리터널(동측),0,127.1088305,37.17901085
2330528101,104,신리천교(서측),0,127.1141341,37.18143275
2330530101,104,중리2교(동측),0,127.1330041,37.2035682
2330528501,103,목동산57-17,0,127.1221392,37.19058983
2330528201,104,신리천교(서측),0,127.1140617,37.18153618
2330526501,106,동탄JC,0,127.0945055,37.17919335
2330447100,101,산척동456,1,127.1196532,37.16759344
2330007900,105,화성시-용인시처인구,0,127.1291901,37.14884487
2330061500,104,반송동626-3,0,127.0823478,37.18581279
2330069700,101,포스코더샵앞교차로,1,127.0731615,37.19963613
2330074900,101,아미고,0,127.0598801,37.20347184
2330082600,101,반송딸기S어린이집,0,127.0635399,37.20971173
2330082900,101,잎새지하차도사거리,1,127.0706523,37.20983184
2330085000,101,다솜아이어린이집,0,127.0625807,37.2105937
2330085800,101,동탄사임당어린이집,0,127.0642863,37.21085339
2330094500,101,영천교회,0,127.0626405,37.21421133
2330096900,101,순복음동탄교회,0,127.0602601,37.21526836
2330100000,101,투썸플레이스동탄한림대병원점,0,127.078957,37.2170989
2330103300,101,벨호텔,1,127.0779427,37.21870966
2330150300,101,반월삼거리,0,127.0733238,37.22535051
2330159900,106,기흥동탄IC,0,127.0961956,37.214124
2330160100,104,기흥동탄TG,0,127.0918015,37.21674381
2330208100,104,동부대로5지하차도북측,0,127.0873821,37.17528433
2330208600,104,봉담동탄고속도로밑지하도북측,0,127.087884,37.17838917
2330210000,101,동부대로1지하차도,1,127.0881578,37.20929815
2330211002,101,방교동860,0,127.0924368,37.17151974
2330213403,101,방교동793,0,127.0939767,37.18015831
2330214101,101,방교동876-3,1,127.0927594,37.18340086
2330215402,101,영천동267-2,1,127.0923412,37.21606869
2330238204,101,오산동967-424,0,127.0974549,37.19691096
2330238800,101,동탄호수공원미래체험관,1,127.1067192,37.16567561
2330282400,101,신리IC교차로,0,127.1238376,37.17092092
2330283900,104,중리터널북측,0,127.1315358,37.19856809
2330303700,101,동탄2신도시퍼스트타워,0,127.0988019,37.20739189
2330305100,101,호반베르디움아파트,1,127.1181615,37.20014395
2330320201,101,능동1206,0,127.0559921,37.21688787
2330322100,101,동탄타워,1,127.0660331,37.20730492
2330323500,101,HS하이테크,0,127.0893957,37.16481296
2330324400,101,방교중학교,0,127.1022314,37.17517177
2330349000,101,오산동967-1092,0,127.0880458,37.19584721
2330349600,101,오산동967-765,0,127.0897156,37.20141847
2330350900,101,장지리190-6,1,127.095495,37.1589056
2330351600,102,동탄면장지리233,1,127.1014154,37.15488288
2330362700,101,오산동504-1,1,127.0995479,37.18490717
2330363701,101,영천동62-5,0,127.1039142,37.21880408
2330364500,101,장지동495-17,1,127.1121185,37.15529224
2330402000,101,능동468-4,1,127.0530929,37.21294354
2330405200,101,반송동151-8,0,127.0661427,37.19290507
2330412400,101,영천동744-2,0,127.1239643,37.2034949
2330413400,101,영천동764-5,0,127.1287019,37.20306948
2330450300,101,목동253-2,0,127.1230903,37.18146687
2330452000,101,목동266-2,0,127.1264775,37.18144189
2330452400,101,목동245-1,0,127.1235652,37.18354996
2330453700,101,장지동산110,0,127.1021174,37.15781113
2330460000,101,반송동229-1,0,127.0650078,37.2081801
2330460500,101,영천동산26,1,127.0976673,37.2113466
2330461100,101,영천동358-69,0,127.0909429,37.21054665
2330517601,101,동탄호수공원경기행복주택,1,127.1208111,37.16702219
2330496100,106,기흥동탄IC,0,127.0874682,37.21525442
2330159902,104,동탄지하차도남측,0,127.0956192,37.19229284
2330539500,101,신동산155,0,127.1391593,37.17462936
2330450100,102,산척동674-78,0,127.1231886,37.17389164
2330540800,101,신동196-2,0,127.1416,37.18768743
2330539600,101,신동591-3,0,127.1340408,37.17948511
2330527601,104,신리터널(동측),0,127.108748,37.17917734
2330011602,101,EV충전소,1,127.0859378,37.19425915
2330008300,105,오산시-화성시,0,127.0942795,37.15884937
2330013501,101,중리교,0,127.134089,37.203187
2330070100,101,풍성신미주앞교차로,0,127.0616184,37.1997126
2330072800,101,동탄하늘교회,0,127.0598839,37.2022674
2330074600,104,창조교,0,127.071032,37.20324805
2330077200,101,나래울사거리,0,127.0526787,37.20503585
2330081800,101,반송딸기S어린이집,0,127.0636579,37.20924255
2330087000,101,반송아기사랑어린이집,1,127.0625086,37.21128328
2330102201,101,능동1185,0,127.0598021,37.21833809
2330108000,101,인화산업,0,127.0723225,37.22277392
2330160000,106,기흥동탄IC,0,127.0946311,37.21649437
2330210400,101,오산동882-1,0,127.088212,37.18517069
2330211900,101,더샵센트럴시티2차,1,127.0899987,37.18681385
2330213404,103,속성변화점,0,127.0944349,37.18083264
2330238103,101,영천동산25-2,1,127.0988027,37.2113533
2330281900,101,목리427-8,1,127.122507,37.18262587
2330281901,101,목동244-1,0,127.1228247,37.18369569
2330302501,101,방교동819,0,127.0828064,37.16481066
2330304000,101,동탄중앙고등학교,0,127.1095544,37.20192649
2330321202,101,능동1185,0,127.0584577,37.21959488
2330322303,101,반송동231,1,127.0684168,37.21056036
2330323400,101,라모스테크놀로지,0,127.0884531,37.16700398
2330325500,101,영성산업,0,127.1106114,37.17089557
2330345300,101,동탄화훼단지,1,127.052256,37.21523835
2330354300,101,목동123-1,0,127.1231303,37.18959825
2330362500,101,송동산49-8,0,127.0994021,37.17391074
2330364000,101,장지지하차도,0,127.1063431,37.15661164
2330365600,102,영천동651-682,0,127.1168558,37.21717974
2330402800,103,속성변화점,0,127.0611313,37.20522936
2330405100,101,반송동147-9,0,127.0661206,37.19342486
2330408900,101,반송동120-7,0,127.0767306,37.1971335
2330411400,101,영천동710-3,0,127.1139306,37.20471807
2330412700,101,영천동751-7,0,127.1259674,37.20249819
2330454500,102,방교동850,0,127.0886559,37.17710049
2330454600,101,방교동787,0,127.0887059,37.17997516
2330455400,101,방교동788,0,127.0898058,37.18105838
2330458300,101,방교동789,0,127.0904307,37.18319147
2330459800,102,영천동652-4,0,127.0971549,37.20833028
2330461000,102,영천동33,0,127.1106536,37.21859585
2330461900,101,영천동358-36,1,127.0923053,37.21142156
2330463600,101,반송동228-1,0,127.0651452,37.20942163
2330464500,101,반송동229,0,127.0662326,37.20998823
2330465100,101,석우동73,0,127.0757816,37.22389502
2330465700,101,반월교차로,0,127.0727482,37.22596354
2330467400,101,나래울사거리,0,127.0525839,37.20419715
2330468300,101,능동1267,0,127.052859,37.19733961
2330469200,101,능동1276,0,127.0512341,37.19768123
2330539900,101,화성동탄2A57-1,0,127.1427652,37.17479662
2330527301,104,신리터널(서측),0,127.1036292,37.17785328
2330528601,103,목동산57-17,0,127.1222761,37.19053843
2330529701,104,중리2교(서측),0,127.131907,37.20265212
2330527201,103,신리2교(동측),0,127.101683,37.17787154
2330013612,101,IT마을사거리,0,127.0747094,37.2235506
2330072500,101,다은마을사거리,1,127.0708856,37.20194032
2330076300,101,KT삼거리,1,127.0742533,37.20436749
2330076500,101,동탄고등학교,1,127.0593174,37.20456782
2330083000,101,IBK기업은행동탄서지점,0,127.0621104,37.20983558
2330083600,101,안화중앞교차로,0,127.0485056,37.2101011
2330084500,101,동탄하늘교회,1,127.0594795,37.21041635
2330087500,104,잎새지하차도,0,127.0676365,37.21151222
2330092900,101,남서울밀알교회,0,127.0555689,37.21385684
2330094100,101,영천교회,0,127.0629866,37.21415874
2330101500,101,커피앤더블샷,0,127.080491,37.21770001
2330207001,101,오산동855-1,0,127.085918,37.18802631
2330207200,104,새롬교동측,0,127.0859485,37.20929991
2330208200,101,DM디스플레이앞,1,127.08766,37.16478543
2330210104,101,방교동776-2,0,127.0914556,37.18244283
2330211600,104,오산리천1교,0,127.0900095,37.18516845
2330213401,101,동탄프리미엄아울렛,1,127.0925047,37.18101288
2330279502,101,산척동산155,0,127.1076187,37.1756167
2330302500,101,방교동818,0,127.0811834,37.16483622
2330302702,101,방교동814,0,127.0845307,37.16862772
2330303100,101,금강쿼츠,0,127.0877845,37.16861483
2330304200,101,서울비전동탄검진외래센터,0,127.1098064,37.20795899
2330304400,101,동탄중앙초등학교,0,127.1125073,37.19908675
2330304700,101,오산동산32-2,1,127.1143337,37.18352014
2330320000,101,한마음초교삼거리,0,127.0551691,37.20808692
2330322300,101,석우초등학교,0,127.0671563,37.20903958
2330323303,101,방교동791,0,127.0904059,37.17963215
2330326800,101,산척리349-6,0,127.116414,37.16973065
2330326902,101,산척동산118,0,127.117883,37.16937719
2330349300,101,오산동967-1042,0,127.089699,37.19690946
2330349400,101,오산동967-1143,0,127.0897005,37.19580421
2330349500,102,오산동967-341,0,127.0897116,37.20432859
2330349700,101,오산동967-614,0,127.0897331,37.20316799
2330350600,101,오산동산88-49,1,127.0927318,37.19691161
2330351000,101,장지리910-472,0,127.0955179,37.16102072
2330351400,101,송리산41-4,0,127.0999965,37.16482652
2330363400,101,청계동522,0,127.1020774,37.19828488
2330365400,101,영천동697,0,127.1161473,37.20480475
2330401900,101,기산동109-3,0,127.0520522,37.21457125
2330404000,101,반송동52-9,0,127.0620568,37.20665065
2330404700,101,센트럴파크사거리,1,127.0630725,37.208054
2330404800,101,반송동148-6,0,127.0657532,37.1935122
2330447900,101,산척동산117-2,0,127.1195032,37.16980152
2330448400,101,산척동산39-3,0,127.1225155,37.1698932
2330451900,101,목동267-2,0,127.1256276,37.18122524
2330453300,101,장지동154,0,127.1047797,37.15935263
2330455100,101,방교동788,0,127.0898058,37.18213325
2330455200,101,방교동755-11,0,127.0892808,37.18212492
2330455700,101,방교동788,0,127.0897808,37.1799585
2330456400,101,방교동789,0,127.0904182,37.1817583
2330458500,101,오산동738-2,0,127.0920555,37.18784094
2330459100,101,영천동652-7,0,127.0971674,37.20738039
2330464800,101,석우동66,0,127.0744318,37.22514487
2330540100,101,신동308-1,0,127.1391021,37.18014582
2330527001,104,신리2교(서측),0,127.1012298,37.17783396
2330500700,104,신리교,0,127.127574,37.18320678
2330010904,104,송리교,0,127.0857565,37.16837524
2330008600,105,오산시-화성시,0,127.0838903,37.16110487
2330013500,101,지하차도동측,0,127.1239562,37.20224601
2330066600,101,생명나무교회,0,127.0781265,37.19608877
2330074100,104,만남교,0,127.0728399,37.20306209
2330079200,101,태영데시앙앞교차로,0,127.0578934,37.20721945
2330086500,101,동탄사임당어린이집,0,127.0648668,37.21107834
2330089100,101,반송마을사거리,1,127.0635669,37.21228575
2330103100,101,제이에스부티크호텔,0,127.0791307,37.21862345
2330103900,101,제이에스부티크호텔,0,127.0797051,37.21884994
2330105300,101,에스제이커뮤니티,0,127.0696605,37.21954901
2330107600,101,CU화성삼성디오네점,0,127.0744043,37.22242737
2330109800,101,셀렉토커피수원동탄본점,0,127.0728721,37.22500559
2330144000,101,영천동95,1,127.1018457,37.21465566
2330206400,104,새롬교서측,0,127.0836564,37.20933211
2330208500,104,봉담동탄고속도로밑지하도남측,0,127.0878488,37.17809844
2330214400,101,한미약품교차로,1,127.0927954,37.20929757
2330214600,101,오산동962-57,1,127.09277,37.18508806
2330238201,101,오산동970,0,127.0987797,37.19554279
2330238300,101,동탄우남퍼스트빌주출입구,1,127.0988093,37.20144127
2330279100,101,장지지하차도교차로,0,127.1031188,37.15807905
2330302801,101,방교동822,0,127.0806401,37.16179601
2330303400,101,감배중학교,0,127.0896903,37.19169975
2330304800,101,한백초등학교,0,127.1145233,37.20733369
2330305000,101,무봉초등학교,1,127.1161,37.20364549
2330322101,101,반송동228-3,0,127.0647925,37.20784671
2330322304,101,석우초등학교,0,127.067767,37.20984891
2330323100,101,방교동866,1,127.0863622,37.16482484
2330326901,101,산척동산36-6,0,127.1190098,37.17077098
2330350100,101,오산동967-1158,0,127.0917742,37.19690749
2330350101,101,오산동967-222,0,127.091788,37.19773931
2330350400,101,오산동967-1401,1,127.0927259,37.19570095
2330350800,101,송리447-9,0,127.0935025,37.16671822
2330350901,101,장지동192-5,1,127.0963929,37.15892859
2330352201,101,영천동714,0,127.1083949,37.2078549
2330352900,101,동탄2경남아너스빌아파트,0,127.1098171,37.20460156
2330353400,101,산척리659-4,0,127.1125805,37.17575467
2330354100,101,동탄2지구119안전센터,1,127.1185271,37.18337242
2330361601,101,송동산41-3,0,127.0954805,37.16530565
2330363700,101,영천동산5-3,0,127.1039123,37.21684553
2330364501,101,장지동446-1,1,127.107388,37.15609498
2330366300,101,영천동723,0,127.1229692,37.20583049
2330366500,102,영천동723,0,127.1244128,37.20711482
2330402300,101,반송동51-2,0,127.0607461,37.2070965
2330403200,101,반송동43-1,0,127.0615356,37.20869517
2330403900,101,반송동53-5,0,127.0620407,37.20590035
2330404400,101,반송동47-7,0,127.0624444,37.20750019
2330406100,101,반송동154-5,0,127.0670243,37.19260565
2330407503,101,나루고등학교,1,127.0721959,37.18710557
2330407600,101,반송동197-1,0,127.0737706,37.19008804
2330407900,101,반송동196-29,0,127.0745666,37.18901446
2330409701,101,오산동169-2,0,127.0979685,37.18968435
2330413200,101,영천동777-3,0,127.1274847,37.20388114
2330413401,101,중동319-2,1,127.1326383,37.20312682
2330447400,101,산척동390,0,127.122603,37.16830171
2330448500,101,산척동산37-1,0,127.1226905,37.16876833
2330448800,101,산척동산114-1,0,127.1201782,37.16927659
2330449100,101,산척동산114-1,0,127.1212781,37.16940991
2330449600,101,목동345-7,0,127.1232903,37.18037533
2330453600,102,장지동산2-1,0,127.1061045,37.15877771
2330454100,102,송동425-3,0,127.0922682,37.16690169
2330454700,101,방교동787,0,127.0887184,37.18035845
2330457500,101,방교동790,0,127.0920556,37.18319148
2330458400,101,방교동788,0,127.0898058,37.1831998
2330459400,102,영천동652-7,0,127.0961925,37.2074887
2330461600,101,영천동355,0,127.0926427,37.21342967
2330462600,102,금곡동583-2,0,127.0770446,37.16650998
2330463200,101,반송동229-1,0,127.0654327,37.20887169
2330464400,101,반송동229,0,127.0665451,37.21038819
2330467000,102,능동1283-4,0,127.0484968,37.20198905
2330468700,101,능동1260,0,127.0514966,37.19894775
2330495900,101,영천동99-6,0,127.0994421,37.21432127
2330504401,104,화성동탄경찰서,0,127.0935273,37.18662566
2330504001,101,금곡교차로,1,127.0793904,37.17296752
2330504301,101,금곡입구삼거리,1,127.0805985,37.1859042
2330528401,104,신리천교(동측),0,127.1173047,37.18379346
2330528801,104,동탄터널(서측),0,127.1237226,37.19364613
2330529201,104,중리1교(서측),0,127.1301278,37.20122911
2330526201,106,동탄JC,0,127.0950057,37.17526442
2330526701,104,방교3교(동측),0,127.0969645,37.17783981
2330500500,105,오산시-화성시,0,127.0888899,37.16071638
2330066200,101,갤러리카페포라,0,127.0812447,37.19541616
2330073300,101,폴리어린이집,0,127.0608901,37.20270161
2330079000,101,학동초사거리,0,127.0658443,37.20691242
2330086800,101,동탄사임당어린이집,0,127.0645462,37.21122844
2330087300,101,반송아기사랑어린이집,0,127.0632582,37.21138704
2330089300,101,반송마을사거리,0,127.0640004,37.2124331
2330092000,104,풀잎지하차도,0,127.075837,37.213219
2330096400,101,아이캐슬어린이집,0,127.0545155,37.21503478
2330097700,101,동탄능동성당,0,127.0609343,37.21570521
2330099400,102,동탄성심병원장례식장,0,127.0810187,37.21682555
2330107200,101,한국야스카와전기수원지점,0,127.0694167,37.22181659
2330150600,101,태안농협기산지점,1,127.0535208,37.21511353
2330206900,104,동부대로6지하차도북측,0,127.085705,37.16775909
2330209200,104,동부대로4지하차도북측,0,127.0880568,37.18913868
2330210102,101,방교동789,0,127.0904182,37.18244082
2330210900,104,기흥1교남측,0,127.0889138,37.21388431
2330211300,101,주택전시관앞,1,127.0896801,37.19424416
2330213400,101,위드텍,1,127.0919028,37.17963675
2330213800,101,오산동967-1528,1,127.092749,37.19425594
2330237800,104,방교터널서측,0,127.0919091,37.17250596
2330238603,101,영천동95,0,127.1028931,37.21371534
2330240500,101,금호오토구리스,0,127.1274369,37.20190603
2330281700,104,생태터널북측,0,127.1213268,37.17864725
2330281701,101,목동251-5,0,127.1222158,37.18163938
2330303201,101,동탄6동행정복지센터,0,127.0890649,37.1736554
2330320300,101,프롬디,0,127.0560315,37.21508615
2330320701,101,능동1179,1,127.0581639,37.21816747
2330320800,101,동탄삼성공인중개사무소,0,127.0578291,37.2166781
2330322500,101,하이마트,0,127.0749031,37.20708792
2330325600,101,산척리240,1,127.110623,37.17246397
2330326601,101,산척동358-2,0,127.1190785,37.17968888
2330351103,101,오산동산88-95,0,127.0962834,37.19852388
2330351801,101,송동49-10,0,127.1053265,37.16768019
2330351900,101,한독약품물류센타,1,127.1042909,37.15982996
2330351901,101,장지동산120-12,0,127.1059422,37.16234299
2330354502,101,목동342-2,0,127.1243616,37.18050932
2330362600,101,송동681-208,0,127.0994165,37.17519256
2330363901,101,장지동산120-11,0,127.1056957,37.16316135
2330364200,101,장지동121,0,127.1096792,37.16148905
2330364403,101,영천동79-12,0,127.1090908,37.21678713
2330365500,101,장지동55-4,0,127.1165603,37.16191147
2330403000,101,반송동45-8,0,127.0611574,37.2079154
2330405400,101,반송동145-1,0,127.0663459,37.19481405
2330408000,101,반송동196-1,0,127.0745737,37.18955679
2330408300,101,반송동194-12,0,127.076229,37.18792359
2330410800,101,영천동695-1,0,127.1126845,37.20649176
2330412800,101,영천동749-19,0,127.1260869,37.20307756
2330447300,102,산척동627-38,0,127.1291649,37.16641864
2330447600,101,산척동산114-1,0,127.1201407,37.16895996
2330448300,101,산척동산114-1,0,127.1215155,37.17021815
2330448600,101,산척동산37-1,0,127.1221655,37.16886831
2330449800,103,속성변화점,0,127.1260795,37.17127345
2330451800,101,목동267-5,0,127.12634,37.1810836
2330453200,101,장지동148,0,127.1052046,37.15825276
2330453900,103,속성변화점,0,127.1011175,37.15808609
2330454200,101,방교동833-7,0,127.0897184,37.17145948
2330456700,101,동탄프리미엄아울렛,0,127.0914307,37.18033347
2330457900,101,방교동786,0,127.0898058,37.18340811
2330458100,101,방교동788,0,127.0898058,37.18270819
2330458200,101,방교동789,0,127.0904182,37.18271652
2330459000,102,오산동967-101,0,127.0919805,37.19331531
2330460100,101,영천동산24-1,0,127.1009545,37.20989679
2330460400,102,영천동506-1,0,127.1017169,37.21220486
2330463500,101,반송동230-1,0,127.0661452,37.20809678
2330465800,101,석우동948,0,127.0695197,37.22397831
2330467200,101,능동1248,0,127.052009,37.2040805
2330468200,101,능동1276-2,0,127.052284,37.19731461
2330504601,101,왕산들지하차도,0,127.096375,37.18647032
2330504501,102,동탄2신도시센트럴스타(2021년12,0,127.0968032,37.18567009
2330540400,101,신동371,0,127.1446791,37.18064275
2330539200,101,신동689,0,127.1344237,37.17526539
2330539700,101,신동518,0,127.1416599,37.17442188
2330540700,101,신동674-26,0,127.1413764,37.18675585
2330530901,104,무봉산1터널(서측),0,127.1415692,37.21056906
2330526301,106,동탄JC,0,127.0952398,37.17803563
2330529901,106,동탄IC,0,127.1328776,37.20292893
2330500600,104,신리교,0,127.1253721,37.17759157
2330013601,101,석우동632,0,127.0841418,37.20465032
2330018800,101,백두개발,0,127.0553076,37.21632821
2330066000,101,반석초교사거리,0,127.0748394,37.1948099
2330066100,102,사랑밭교회,0,127.080439,37.19517391
2330067300,101,살아있는교회,0,127.0778858,37.19677464
2330072000,101,설리번어린이집,0,127.0608708,37.20188737
2330074300,101,동탄i어린이집,0,127.0609329,37.2030964
2330075400,104,만남교,0,127.0729687,37.20366434
2330078800,101,동탄보건지소,0,127.0776699,37.20677298
2330083400,101,나리예어린이집,0,127.0637574,37.21006436
